,message,label
801430,@NotAloneDoc1 It was one of the best documentary's I watched ! Thank you <Emoji: Two hearts> I hope more people will watch it and will understand what Depression makes with a human and how difficult it is.,1
801431,this shit is a good depression killer  pic.twitter.com/ztfNNFMJ3k,1
801432,Depression love me so much,1
801433,IM BORED AND TRYING TO STAVE OFF DEPRESSION BY MAKING U DO THIS BUT ALSO U ONLY HAVE TO DO LIKE ONE,1
801434,How Psychologists Treat The Kind Of Thinking That Leads To Depression by @drake_baer https://medium.com/thrive-global/how-psychologists-treat-the-kind-of-thinking-that-leads-to-depression-a690a0cebadeÂ â¦,1
801435,"When Friends Struggle With Depression, This App Helps Avoid Potentially Harmful Phrases  http://socialmedia.latestnws.com/2018/04/25/when-friends-struggle-with-depression-this-app-helps-avoid-potentially-harmful-phrases/uncategorizedÂ â¦ #SocialMedia",1
801436,"When Gabi read a tweet to me from someone saying they got free depression from college, I felt that",1
801437,"Suddenly depression steps in, followed by seclusion and if care is not taken, one starts thinking of suicide.",1
801438,"Charlize Theron Talks Battle With Depression, Admits She Ate Potato Chips Everywhere To Gain Almost 50 Pounds  http://a.msn.com/07/en-ca/AAwjt3y?ocid=stÂ â¦",1
801439,"When Friends Struggle With Depression, This App Helps Avoid Potentially Harmful Phrases   http://zpr.io/n3gg8Â ",1
801440,"@ScienceDaily Factors associated w increased #overdose risk r disorders involving the use of alcohol, cocaine, amphetamines and histories of depression, anxiety or eating disorders--new study of adolescents. Solution: early diagnosis & treatment. @sciencedaily @ASAMorg https://www.sciencedaily.com/releases/2018/04/180424141140.htmÂ â¦",1
801441,me after the most minor inconvenience convincing myself weed cures depression & will fix everything  pic.twitter.com/snxpAkBPWM,1
801442,"that's not necessarily suffering from a mental illness that's just the ups and downs of life a mental illness is an actual imbalance in your brain. so suffering from depression is all the time, it's hard to bounce back without therapy & medication",1
801443,Whatever is troubling you !OPEN YOUR MOUTH & PRAY !!!!I'm talking about :- Anxiety- Depression- NervousBut when Anxiety attacks read :1 Kings 19 : 2,1
801444,I spent all of 10th grade crying for absolutely no reason and i wish someone would've told me what depression was back then rather than me just thinking I wanted to die,1
801445,I added a video to a @YouTube playlist  http://youtu.be/w9HMbk_-Eeo?aÂ  The Depression Cycle After Infidelity,1
801446,"WATCH: Deepika Padukone talks about depression, equal pay in her moving speech at TIME 100 Gala ..  http://www.bollywoodhungama.com/news/features/watch-deepika-padukone-talks-depression-equal-pay-moving-speech-time-100-gala/Â â¦",1
801447,"his hair cleared my skin, raised my grades, and cured my depression  pic.twitter.com/mF5hoYgYdZ",1
801448,"@JoyceAnnWert it may be effective for some things,"" but I'm moreso referring to the people who go on about """"don't take medications!!! just have positive vibes and your depression will go away :)<Emoji: Cherry blossom><Emoji: Cherry blossom><Emoji: Cherry blossom>""""",1
801449,There honestly needs to be more conversations had about post grad depression.,1
801450,"@Ninja @tynnyri500 @CallMeKorver There are people that can help with things like depression, anxiety and suicidal thoughts such as the samaritans, CALM, Papyrus etc. Most are available all hours of the day, you should get in touch with them.",1
801451,Is Electroconvulsive Therapy a Miracle Cure for Depression?  https://www.healthline.com/health-news/is-electroconvulsive-therapy-a-miracle-cure-for-depressionÂ â¦,1
801452,"Depression, A Struggle Made Easier with CBD  http://cbdamericanshaman.com/blog/depression-a-struggle-made-easier-with-cbdÂ â¦",1
801453,If you have depression the we are already friends:),1
801454,Going to bed earlier helps protect you from depression and thoughts of suicide -- At least 8 to 9 hours of sleep makes a huge difference.,1
801455,"been keeping my room organized, keeping up a consistent skincare routine, biked home 11 miles yesterday from work, eating vegan yogurt & granola...seasonal depression is over <Emoji: Loudly crying face>",1
801456,"I guess it's meant to be, you and this depression lonely together forever.",1
801457,Not to be depression on main but,1
801458,"Worldwide, 1 billion suffer from anxiety, 300 million are affected by depression, 60 million suffer from bipolar affective disorder, about 21 million are affected by severe psychoses, 50 million have dementia (to grow to 152 million in 2050)  http://bit.ly/2DRXBQVÂ #SharedFacts",1
801459,"@awg_allan @TelegramSam100 @happycishappy If they have clinical depression, it is because the way they choose to view the world that is causing it. They are churning toxic hatred through themselves.",1
801460,My mom stress more about the fact that my room smells like weed than the fact that I suffer from severe depression... it really be like that sometimes,1
801461,"1. The emotional ride of #perimenopause is ROUGH. I woke up fine, but then felt anger, irritation, just a feeling of wanting to break out, then fell down into a pit of depression. Man, the depression is frustrating and it definitely feels hormonal. I've been working on nutrition.",1
801462,@cheomitII @ETVPod @thoughtspctrum I'm pretty sure if someone had exposed me to that term and explained what it meant I could have avoided alot of unnecessary mental/emotional isolation and depression. It's an extremely useful term. I wish you could see the importance and nuance that it really does convey.,1
801463,depression from past me for making baked goods,1
801464,Is school depression a thing bc I think I have it,1
801465,"If you or you know someone that has been touched by depression, anxiety, and other mental healthâ¦  https://www.instagram.com/p/Bh_z5TQnBUV/Â ",1
801466,To be fair if you've a life threatening or physical limiting condition or haven't a roof over your head&/or no food in your belly or no clothes in your wardrobe&no wardrobe&no where to have a hot bath or shower or are experiencing grief then yeah i understand depression stuff.,1
801467,@NYT @amychozick @MiloVentimiglia Too bad her life has taken such a tragic turn. Anyone who focuses so obsessively on a particular person clearly has some mental issues to deal with. Perhaps you should suggest counseling for her obvious condition which maybe routed to post partum depression.,1
801468,math is 60% the cause of my depression..,1
801469,"Just one puff of this type of cannabis 'could ease depression, stress and anxiety'  https://www.thesun.co.uk/news/6137739/cannabis-ease-depression-stress-anxiety/Â â¦",1
801470,<Emoji: Police cars revolving light>Tickets Still Available!<Emoji: Police cars revolving light>...#mentalhealth #depression #depressionawareness #linkinbioâ¦  https://www.instagram.com/p/Bh_z2bnFQPo/Â ,1
801471,"Having anxiety/depression and then dealing with guests at work who come with all sorts of different personalities, is so exhausting that some days i could breakdown in a second",1
801472,"I sound un-empathetic, I sound mean and rude. Suicide is an epidemic, and I don't wanna be misconstrued. Signs of depression go overlooked; so if you're depressed, then you need to be book a therapy session and talk about your depression, let a professional hear it.",1
801473,@PawanKalyan @PenMen06 Dark depression anthey spider Anna...  Agynaathavaasi core depression and daridram,1
801474,Depression is no joke,1
801475,There's #noshame in talking about other illnesses. Why should there be with #depression? #notalone #KeepTalkingMH #stigma #sicknotweak #life @Fox6TedPerry https://soundcloud.com/givingvoicetodepression/off-the-sidelines-ripple-report-four-ted-perryÂ â¦ pic.twitter.com/6SNTLJ17m4,1
801476,"@thespybrief @RobynForZen You know what they say: Depression is just anger without the enthusiasm. <Emoji: Face with look of triumph>I'm heartened by the enthusiasm & righteous anger toward acts of injustice. It means we're neither numb nor succumbing to them, & democracy isn't at as much risk.",1
801477,rt if hajime hinata is perfect or you have severe depression,1
801478,amadeus by peter shaffer gave me depression,1
801479,the only meal that could fight my depression is DRAFT  https://twitter.com/cnn/status/976055516324605962Â â¦,1
801480,why yall talking about depression even though we still kids,1
801481,"Me after dealing with anxiety and depression, nd someone asks if I'm alright:  https://twitter.com/linongarchives/status/988125671833653249Â â¦",1
801482,@SkyNews A Tory govt increases depression by 85%. Fact,1
801483,"@Adweek When Friends Struggle With Depression, This App Helps Avoid Potentially Harmful Phrases  http://twib.in/l/MxzLzydaRB67Â  via @adweek pic.twitter.com/a6yvb33h2Y",1
801484,"@OliviaMaynard13 You're most welcome. I don't know if you've tried this, but I found magnesium supplements helpful for my anxiety, depression, and sleep issues. Not massive quantities, just 250 mg of magnesium oxide daily helped me greatly over time.  Best of luck as you seek your best solution.",1
801485,I know you say it helps and no I'm not trying to offend. But I know depression and drug addiction don't blend,1
801486,@MonmouthFF I've already submitted THE BATEMAN LECTURES ON DEPRESSION! Hope you guys are into a funny autobiographical doc that looks like this:  pic.twitter.com/T8Ha8Ysx7N,1
801487,"When Friends Struggle With Depression, This App Helps Avoid Potentially Harmful Phrases  https://goo.gl/fb/HcQhWKÂ ",1
801488,#AugmentedMentalHealth is THE Unmatched Escalator Towards Fluid Access to Mental Health Care!  https://buff.ly/2HU4KFgÂ #mentalhealth #insurtech #depression #healthcare #mentalhealthprograms pic.twitter.com/0SSnSdl0NH,1
801489,"@marxdeane @Raymartin55 The same old story -politicians are only too ready and willing to commit Australian troops to conflict but unwilling to help vets overcome the consequences of the experiences - ptsd, depression, drug and alcohol abuse etc. ANZAC Day is about remembering the human cost of war",1
801490,The Stock Market Is Having its Worst Second Quarter Since the Great Depression  http://fortune.com/2018/04/02/stock-market-nyse-worst-second-quarter-depression/Â â¦,1
